Time(s),V(V)A ,I(A)A,TypeA,V(V)B,I(A)B,TypeB , vds=0.01;vb=-4V;Vf=0.450V;flowID=gibco;flowR=30;Temp=RT;td=1.00E+9
3.810000E-1,3.000226E-1,5.600217E-7,1.000000E+0,3.001457E-1,1.012230E-5,9.000000E+0
1.321000E+0,3.000230E-1,5.681475E-7,1.000000E+0,3.001416E-1,8.947624E-6,9.000000E+0
1.926000E+0,3.000230E-1,5.697779E-7,1.000000E+0,3.001406E-1,8.663309E-6,9.000000E+0
2.528000E+0,3.000225E-1,5.714501E-7,1.000000E+0,3.001411E-1,8.655014E-6,9.000000E+0
3.136000E+0,3.000225E-1,5.731230E-7,1.000000E+0,3.001394E-1,8.657994E-6,9.000000E+0
3.744000E+0,3.000228E-1,5.722839E-7,1.000000E+0,3.001419E-1,8.662263E-6,9.000000E+0
4.349000E+0,3.000228E-1,5.740912E-7,1.000000E+0,3.001400E-1,8.666193E-6,9.000000E+0
4.957000E+0,3.000229E-1,5.751990E-7,1.000000E+0,3.001393E-1,8.673799E-6,9.000000E+0
5.558000E+0,3.000227E-1,5.749000E-7,1.000000E+0,3.001404E-1,8.665923E-6,9.000000E+0
6.160000E+0,3.000215E-1,5.766827E-7,1.000000E+0,3.001396E-1,8.661565E-6,9.000000E+0
6.761000E+0,3.000228E-1,5.771284E-7,1.000000E+0,3.001392E-1,8.666273E-6,9.000000E+0
7.361000E+0,3.000219E-1,5.760700E-7,1.000000E+0,3.001402E-1,8.664451E-6,9.000000E+0
7.963000E+0,3.000224E-1,5.773088E-7,1.000000E+0,3.001398E-1,8.663123E-6,9.000000E+0
8.567000E+0,3.000164E-1,2.327833E-7,3.000000E+0,3.001400E-1,9.066105E-6,1.100000E+1
9.175000E+0,3.000166E-1,2.398980E-7,3.000000E+0,3.001416E-1,9.032799E-6,1.100000E+1
9.774000E+0,3.000165E-1,2.418116E-7,3.000000E+0,3.001411E-1,9.040459E-6,1.100000E+1
1.037700E+1,3.000168E-1,2.431486E-7,3.000000E+0,3.001392E-1,9.035430E-6,1.100000E+1
1.098000E+1,3.000165E-1,2.437267E-7,3.000000E+0,3.001405E-1,9.041406E-6,1.100000E+1
1.158600E+1,3.000165E-1,2.448472E-7,3.000000E+0,3.001417E-1,9.039209E-6,1.100000E+1
1.219500E+1,3.000174E-1,2.735253E-7,5.000000E+0,3.001424E-1,9.074536E-6,1.300000E+1
1.279500E+1,3.000172E-1,2.795817E-7,5.000000E+0,3.001411E-1,9.062559E-6,1.300000E+1
1.340100E+1,3.000178E-1,2.811439E-7,5.000000E+0,3.001410E-1,9.062838E-6,1.300000E+1
1.400100E+1,3.000171E-1,2.820176E-7,5.000000E+0,3.001410E-1,9.062320E-6,1.300000E+1
1.460600E+1,3.000174E-1,2.826940E-7,5.000000E+0,3.001415E-1,9.066378E-6,1.300000E+1
1.520600E+1,3.000174E-1,2.831941E-7,5.000000E+0,3.001401E-1,9.058622E-6,1.300000E+1
1.581000E+1,3.000176E-1,2.834068E-7,5.000000E+0,3.001417E-1,9.057762E-6,1.300000E+1
1.641100E+1,3.000157E-1,1.805128E-7,7.000000E+0,3.001400E-1,8.627317E-6,1.500000E+1
1.702100E+1,3.000157E-1,1.835949E-7,7.000000E+0,3.001405E-1,8.642805E-6,1.500000E+1
1.762200E+1,3.000165E-1,1.844786E-7,7.000000E+0,3.001399E-1,8.643799E-6,1.500000E+1
1.822300E+1,3.000154E-1,1.848886E-7,7.000000E+0,3.001399E-1,8.634452E-6,1.500000E+1
1.882700E+1,3.000165E-1,1.851897E-7,7.000000E+0,3.001405E-1,8.620011E-6,1.500000E+1
1.943300E+1,3.000172E-1,1.855219E-7,7.000000E+0,3.001393E-1,8.641300E-6,1.500000E+1
2.003700E+1,3.000182E-1,2.802063E-7,2.000000E+0,3.001405E-1,8.757541E-6,1.000000E+1
