Time(s),V(V)A ,I(A)A,TypeA,V(V)B,I(A)B,TypeB , vds=0.01;vb=-4V;Vf=0.450V;flowID=gibco;flowR=30;Temp=RT;td=1.00E+9
3.880000E-1,2.502745E-2,6.485875E-9,1.000000E+0,2.517204E-2,-1.676357E-8,9.000000E+0
1.626000E+0,2.502827E-2,6.536433E-9,1.000000E+0,2.517044E-2,-3.669112E-8,9.000000E+0
2.677000E+0,2.502979E-2,6.550884E-9,1.000000E+0,2.517100E-2,-3.326157E-8,9.000000E+0
3.732000E+0,2.502943E-2,6.521578E-9,1.000000E+0,2.516999E-2,-3.421173E-8,9.000000E+0
4.788000E+0,2.502872E-2,6.567900E-9,1.000000E+0,2.516967E-2,-4.206757E-8,9.000000E+0
5.842000E+0,2.502856E-2,6.542422E-9,1.000000E+0,2.517019E-2,-3.992581E-8,9.000000E+0
6.898000E+0,2.502848E-2,6.572585E-9,1.000000E+0,2.517581E-2,-4.080674E-8,9.000000E+0
7.951000E+0,2.502902E-2,6.542699E-9,1.000000E+0,2.517024E-2,-3.539352E-8,9.000000E+0
9.002000E+0,2.502866E-2,8.966518E-10,3.000000E+0,2.517338E-2,-2.344819E-8,1.100000E+1
1.005400E+1,2.502917E-2,9.257545E-10,3.000000E+0,2.517106E-2,-3.023051E-8,1.100000E+1
1.110800E+1,2.502918E-2,8.896788E-10,3.000000E+0,2.517093E-2,-3.358104E-8,1.100000E+1
1.216300E+1,2.502964E-2,1.196666E-9,5.000000E+0,2.517047E-2,-1.385037E-8,1.300000E+1
1.321500E+1,2.502978E-2,1.160539E-9,5.000000E+0,2.516936E-2,-2.300886E-8,1.300000E+1
1.426700E+1,2.502852E-2,1.093044E-9,5.000000E+0,2.517235E-2,-3.058503E-8,1.300000E+1
1.531700E+1,2.502892E-2,1.189314E-9,5.000000E+0,2.517122E-2,-3.395716E-8,1.300000E+1
1.636600E+1,2.502892E-2,3.730075E-10,7.000000E+0,2.517001E-2,-3.533431E-8,1.500000E+1
1.741600E+1,2.502887E-2,3.648256E-10,7.000000E+0,2.517061E-2,-3.285014E-8,1.500000E+1
1.847000E+1,2.502871E-2,3.757263E-10,7.000000E+0,2.517123E-2,-3.143472E-8,1.500000E+1
1.952700E+1,2.502891E-2,3.821208E-10,7.000000E+0,2.517178E-2,-2.673601E-8,1.500000E+1
2.058100E+1,2.502912E-2,1.272619E-9,2.000000E+0,2.517310E-2,-3.372708E-8,1.000000E+1
2.163200E+1,2.502886E-2,1.258067E-9,2.000000E+0,2.516997E-2,-2.582990E-8,1.000000E+1
